00:08:44	18.0
00:23:11	18.0
00:37:38	18.0
00:52:04	18.0
01:06:31	18.0
01:20:57	18.0
01:35:24	18.0
01:49:51	18.0
02:04:17	18.0
02:18:43	17.0
02:33:10	17.0
02:47:36	17.0
03:02:03	17.0
03:16:29	17.0
03:30:55	17.0
03:45:21	17.0
03:59:48	17.0
04:14:15	17.0
04:28:41	17.0
04:43:08	17.0
04:57:35	17.0
05:12:03	17.0
05:26:29	17.0
05:40:57	17.0
05:55:22	17.0
06:09:50	17.0
06:24:16	17.0
06:38:42	17.0
06:53:11	17.0
07:07:36	17.0
07:22:03	18.0
07:36:31	17.0
07:50:57	18.0
08:05:23	18.0
08:19:50	18.0
08:34:17	18.0
08:48:45	18.0
09:03:12	18.0
09:17:39	18.0
09:32:05	18.0
09:46:34	19.0
10:01:02	19.0
10:15:27	19.0
10:29:57	19.0
10:44:23	20.0
10:58:50	20.0
11:13:16	20.0
11:27:44	21.0
11:42:11	21.0
11:56:38	21.0
12:11:05	21.0
12:25:32	21.0
12:39:58	21.0
12:54:25	21.0
13:08:54	21.0
13:23:20	21.0
13:37:48	22.0
13:52:14	22.0
14:06:42	23.0
14:21:09	23.0
14:35:35	24.0
14:50:03	24.0
15:04:30	23.0
15:18:57	24.0
15:33:24	24.0
15:47:51	24.0
16:02:18	24.0
16:16:45	24.0
16:31:13	24.0
16:45:39	23.0
17:00:05	22.0
17:14:30	22.0
17:28:56	22.0
17:43:22	21.0
17:57:47	21.0
18:12:12	20.0
18:26:37	19.0
18:41:02	19.0
18:55:28	18.0
19:09:53	18.0
19:24:19	17.0
19:38:44	17.0
19:53:10	17.0
20:07:36	16.0
20:22:02	16.0
20:36:27	16.0
20:50:53	16.0
21:05:19	15.0
21:19:46	15.0
21:34:12	15.0
21:48:38	15.0
22:03:04	15.0
22:17:30	15.0
22:31:57	15.0
22:46:24	15.0
23:00:50	15.0
23:15:17	15.0
23:29:43	14.0
23:44:09	14.0
23:58:36	14.0
