00:00:52	27.0
00:15:19	27.0
00:29:47	27.0
00:44:14	32.0
00:58:40	28.0
01:13:08	28.0
01:27:36	28.0
01:42:03	28.0
01:56:30	28.0
02:10:58	28.0
02:25:25	28.0
02:39:52	28.0
02:54:19	28.0
03:08:48	28.0
03:23:15	28.0
03:37:41	28.0
03:52:08	28.0
04:06:35	28.0
04:21:02	29.0
04:35:29	45.0
04:49:56	32.0
05:04:23	32.0
05:18:51	29.0
05:33:19	31.0
05:47:48	29.0
06:02:12	29.0
06:16:40	29.0
06:31:08	28.0
06:45:35	29.0
07:00:03	29.0
07:14:30	40.0
07:28:58	28.0
07:43:26	28.0
07:57:54	27.0
08:12:22	28.0
08:26:49	28.0
08:41:17	28.0
08:55:45	27.0
09:10:13	24.0
09:24:42	24.0
09:39:10	24.0
09:53:37	24.0
10:08:05	24.0
10:22:33	24.0
10:37:01	24.0
10:51:29	24.0
11:05:58	24.0
11:20:26	24.0
11:34:55	22.0
11:49:23	23.0
12:03:51	23.0
12:18:20	23.0
12:32:49	23.0
12:47:17	21.0
13:01:45	20.0
13:16:12	19.0
13:30:40	19.0
13:45:09	19.0
13:59:37	19.0
14:14:07	19.0
14:28:35	19.0
14:43:03	19.0
14:57:31	20.0
15:11:59	20.0
15:26:27	20.0
15:40:59	20.0
15:55:24	19.0
16:09:51	19.0
16:24:19	19.0
16:38:47	19.0
16:53:15	19.0
17:07:43	19.0
17:22:10	19.0
17:36:38	19.0
17:51:05	19.0
18:05:33	19.0
18:20:00	38.0
18:34:27	19.0
18:48:55	19.0
19:03:21	20.0
19:17:48	20.0
19:32:16	20.0
19:46:43	20.0
20:01:10	20.0
20:15:37	20.0
20:30:04	20.0
20:44:31	32.0
20:58:57	20.0
21:13:25	21.0
21:27:52	22.0
21:42:19	21.0
21:56:47	21.0
22:11:14	21.0
22:25:41	21.0
22:40:08	21.0
22:54:36	21.0
23:09:03	21.0
23:23:30	21.0
23:37:58	21.0
23:52:25	22.0
