00:03:15	26.0
00:17:42	26.0
00:32:09	28.0
00:46:35	29.0
01:01:01	29.0
01:15:28	29.0
01:29:54	29.0
01:44:21	29.0
01:58:48	30.0
02:13:14	30.0
02:27:42	33.0
02:42:07	33.0
02:56:33	33.0
03:11:00	34.0
03:25:27	35.0
03:39:53	35.0
03:54:20	35.0
04:08:46	35.0
04:23:13	35.0
04:37:39	35.0
04:52:06	35.0
05:06:32	35.0
05:20:58	35.0
05:35:25	35.0
05:49:51	35.0
06:04:18	35.0
06:18:46	35.0
06:33:13	35.0
06:47:39	35.0
07:02:06	35.0
07:16:33	35.0
07:30:59	34.0
07:45:27	34.0
07:59:54	34.0
08:14:22	34.0
08:28:49	34.0
08:43:17	30.0
08:57:46	30.0
09:12:10	30.0
09:26:38	30.0
09:41:06	29.0
09:55:32	29.0
10:10:00	29.0
10:24:27	29.0
10:38:55	29.0
10:53:22	25.0
11:07:49	27.0
11:22:17	27.0
11:36:45	28.0
11:51:12	29.0
12:05:41	28.0
12:20:09	27.0
12:34:38	24.0
12:49:07	26.0
13:03:36	26.0
13:18:06	21.0
13:32:34	20.0
13:47:02	19.0
14:01:31	19.0
14:15:58	19.0
14:30:26	19.0
14:44:55	19.0
14:59:22	19.0
15:13:49	19.0
15:28:16	19.0
15:42:44	18.0
15:57:10	18.0
16:11:37	19.0
16:26:04	19.0
16:40:30	19.0
16:54:57	19.0
17:09:23	35.0
17:23:50	20.0
17:38:17	20.0
17:52:41	20.0
18:07:06	20.0
18:21:32	21.0
18:35:57	21.0
18:50:23	21.0
19:04:50	22.0
19:19:14	24.0
19:33:40	25.0
19:48:07	27.0
20:02:33	32.0
20:16:59	33.0
20:31:26	33.0
20:45:52	34.0
21:00:19	34.0
21:14:45	34.0
21:29:12	34.0
21:43:39	34.0
21:58:06	34.0
22:12:33	34.0
22:27:00	34.0
22:41:27	33.0
22:55:54	33.0
23:10:21	33.0
23:24:48	33.0
23:39:15	33.0
23:53:42	34.0
