00:12:06	33.0
00:26:36	27.0
00:41:01	32.0
00:55:30	33.0
01:09:58	33.0
01:24:26	33.0
01:38:54	28.0
01:53:23	45.0
02:07:51	33.0
02:22:18	33.0
02:36:46	32.0
02:51:15	32.0
03:05:43	32.0
03:20:11	32.0
03:34:39	33.0
03:49:08	25.0
04:03:37	27.0
04:18:04	29.0
04:32:35	44.0
04:47:01	29.0
05:01:30	29.0
05:15:58	29.0
05:30:29	29.0
05:44:54	32.0
05:59:22	27.0
06:13:52	29.0
06:28:19	28.0
06:42:47	29.0
06:57:15	25.0
07:11:43	29.0
07:26:13	33.0
07:40:41	26.0
07:55:10	33.0
08:09:41	33.0
08:24:08	38.0
08:38:38	28.0
08:53:04	24.0
09:07:33	28.0
09:22:01	28.0
09:36:30	28.0
09:50:58	31.0
10:05:27	28.0
10:19:57	57.0
10:34:25	27.0
10:48:53	26.0
11:03:22	28.0
11:17:51	46.0
11:32:19	28.0
11:46:49	27.0
12:01:17	32.0
12:15:46	56.0
12:30:14	28.0
12:44:42	28.0
12:59:11	62.0
13:13:39	56.0
13:28:07	27.0
13:42:36	57.0
13:57:04	59.0
14:11:31	54.0
14:25:59	60.0
14:40:27	60.0
14:54:55	27.0
15:09:23	24.0
15:23:52	59.0
15:38:20	51.0
15:52:48	23.0
16:07:16	63.0
16:21:44	57.0
16:36:12	22.0
16:50:40	41.0
17:05:08	61.0
17:19:36	25.0
17:34:05	95.0
17:48:32	23.0
18:03:01	54.0
18:17:29	28.0
18:31:58	25.0
18:46:25	27.0
19:00:54	36.0
19:15:23	25.0
19:29:52	29.0
19:44:23	33.0
19:58:48	27.0
20:13:17	23.0
20:27:46	41.0
20:42:14	59.0
20:56:40	33.0
21:11:09	28.0
21:25:37	51.0
21:40:06	47.0
21:54:34	53.0
22:09:03	50.0
22:23:33	25.0
22:38:00	28.0
22:52:28	33.0
23:06:57	28.0
23:21:25	41.0
23:35:56	27.0
23:50:22	44.0
